schema_version,evidence_class,measurement_warning,stratum,setting_id,cluster_id,seed,requests,throughput_tokens_per_s,p95_tbt_ms,request_slo_miss_rate,target_launches_per_request,mean_batch,draft_launches_per_request,cache_hit_rate,restricted_next_ready_delay_ms,next_round_unready_rate,mean_ttft_ms,ready_within_5ms_rate,remote_attempts_per_request,cache_evictions_per_request,trace_payload_sha256
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0007,7,48,3130.198179961039,11.012499999999989,0.0,1.5625,4.24,2.4166666666666665,,,,,,,,38a90e26cfa412a05b3bf670ee4a1425fceb384a0a947cbbd0d3ef15740e3572
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0008,8,48,3140.023713475263,11.799999999999995,0.0,1.375,4.666666666666667,2.1666666666666665,,,,,,,,27270f6af235387302f928fb195285178411a4367d018e429735217a6fc7fdcd
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0009,9,48,3112.0182242690194,11.537499999999966,0.0,1.6041666666666667,4.233766233766234,2.5208333333333335,,,,,,,,b3eefde3b0f3bae15f1e7e1d7d8fe27ef05003a089f22788ec352142499f6f8c
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0010,10,48,3086.169961205574,11.799999999999955,0.0,1.5208333333333333,4.342465753424658,2.25,,,,,,,,0c2c7b18b49fa474f51e6bc39adeec1050e75cd054713b3feec3fd3ab57103c3
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0011,11,48,3129.0141221285703,11.799999999999955,0.0,1.6666666666666667,4.1375,2.5416666666666665,,,,,,,,15dfe0bb17735d99acf43acf1bec27962083886f884692b7de70cecba588d826
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0012,12,48,3153.2353155948986,11.799999999999955,0.0,1.5,4.347222222222222,2.2916666666666665,,,,,,,,6759a52c6f8180535291db7b3d6ac6e872605e638006fc5acfeb4ee54c5930dc
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0013,13,48,3177.4054150452407,11.012499999999989,0.0,1.5,4.305555555555555,2.2291666666666665,,,,,,,,10af9e9513cb8714cdecca8f896ad0569570fdb3e4aab3eb21e65d28bf3ebd08
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0014,14,48,3117.2322052215773,11.800000000000011,0.0,1.5208333333333333,4.3561643835616435,2.3125,,,,,,,,740d44f36731f74c68fa8a56216f50af38b8c92116b2dfe27c4960d35ced0144
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0015,15,48,3152.035742971128,8.912499999999966,0.0,1.4583333333333333,4.457142857142857,2.1875,,,,,,,,abdc7e4bc8b9463ab7fd49bf89c874dbc42015edb22148457c65f4a732ff3a21
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0016,16,48,3157.636375357644,7.625,0.0,1.5416666666666667,4.297297297297297,2.4583333333333335,,,,,,,,d516700371f05163f5efacf2c6cd60554ec76be91dfad24624e455669210cae9
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0017,17,48,3112.5203012606135,11.799999999999983,0.0,1.5416666666666667,4.391891891891892,2.3958333333333335,,,,,,,,458ca21f35243cf69d071191213d89f00297ce85808b9829e3269aff5e9e873c
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0018,18,48,3143.1148309351533,9.476874999999842,0.0,1.4166666666666667,4.617647058823529,2.2083333333333335,,,,,,,,275c47ffcf64b8967c74d45e39f5afb20849ef361d15e048fd2043023c6d0012
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0019,19,48,3139.7709637772546,10.487500000000011,0.0,1.4166666666666667,4.544117647058823,2.1458333333333335,,,,,,,,db8a0dcb7182ba71bb8c98b3674c19c10c54d289069c7a38e1b390dd3826a3cc
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0020,20,48,3111.507335593065,11.537499999999966,0.0,1.5416666666666667,4.324324324324325,2.3541666666666665,,,,,,,,fe6c695263abaa7cb36ee257a6c4ce720dc4bfcd1d1f40a4db7fd4937b9a8919
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0021,21,48,3125.351564454149,11.800000000000011,0.0,1.4791666666666667,4.436619718309859,2.3125,,,,,,,,2f29f58f7400b960888eabe0400c7cf3e3ecdc1cda744fea4a02b4248e8bd86f
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0022,22,48,3067.548008500574,11.800000000000011,0.0,1.5416666666666667,4.405405405405405,2.3541666666666665,,,,,,,,641a7f1b268967a638951fba7fb00a859e9d2c22ccccce1cb07cb437df365adf
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0023,23,48,3027.978255873228,11.012499999999989,0.0,1.6458333333333333,4.265822784810126,2.4791666666666665,,,,,,,,7003400bc7447a574406ba4a991e65d1edecf7cafe9c3997d457d4051b9ba374
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0024,24,48,3106.2462330368135,11.800000000000011,0.0,1.625,4.269230769230769,2.3541666666666665,,,,,,,,80483e11a99b3bdfdfb8c660c37cad60c22f5042c33db6c6617206d4b6e0eeda
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0025,25,48,3111.3879494833336,11.799999999999983,0.0,1.6666666666666667,4.05,2.4375,,,,,,,,5d170373c0a5d136cb9e685324a55693a011504c1646bdb03f77c9f626588ebd
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0026,26,48,3074.5479886159546,9.962500000000034,0.0,1.5,4.430555555555555,2.4375,,,,,,,,2dd66b6ad487580240d9c8cff2a09d4ba1ce1c2f2660ac50815cb8a8b0c8545e
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0027,27,48,3218.535967370117,11.799999999999995,0.0,1.3958333333333333,4.567164179104478,2.1666666666666665,,,,,,,,6e5e9dd2322e56bce709eea7b5e929a8a7d5ec8cc60db87b988c85bb12be792d
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0028,28,48,3156.1231552816394,11.799999999999983,0.0,1.4375,4.449275362318841,2.0833333333333335,,,,,,,,373a358be02135ef7de7913d5b9ecb192808f9ffd45b535617df5f43290f6563
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/lower,seed-0029,29,48,3126.3536507889416,11.012499999999989,0.0,1.5208333333333333,4.4520547945205475,2.3125,,,,,,,,1f260480ca1c26160e22035121d2b51e61e6f823e2d539dc82218b0eff2a3546
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0000,0,48,2606.885329147255,20.079999999999984,0.47916666666666663,1.4791666666666667,4.309859154929577,2.25,,,,,,,,79e3a901aa983e1d119b21f72b334a508b3df058bfb7e91d0c8b8cff25260ea2
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0001,1,48,2533.6840823554826,20.25400000000004,0.5416666666666667,1.5625,4.173333333333333,2.4375,,,,,,,,efe54e795e87f13f3c93496bd98211f3e5ffc868662f24b25fa132456106c735
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0002,2,48,2591.6257638707416,16.88424999999983,0.5625,1.5625,4.213333333333333,2.1875,,,,,,,,da5883c26eff579ba14c66aa07eec7548f0eeae10bb29ca12c0601d90855fa05
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0003,3,48,2546.9386067725845,18.16562499999999,0.5625,1.5,4.472222222222222,2.25,,,,,,,,f2a7ebe8c215e63298194379d8ff0d40343e9e0b956aebe687e0717b01eb2c93
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0004,4,48,2562.963318006293,19.120000000000005,0.5833333333333333,1.4166666666666667,4.544117647058823,2.2083333333333335,,,,,,,,2508523ede16e7a8ffcdd0b32e5c3a32edb5d13ba690d9ab76c5f6acc4652fc0
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0005,5,48,2508.670851953083,19.135000000000048,0.5625,1.5625,4.36,2.3541666666666665,,,,,,,,adcaa5492381793d895e7258295a2a320546148795144f866d60f9c77f688d96
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0006,6,48,2562.0342718146967,20.560000000000002,0.5625,1.4166666666666667,4.544117647058823,2.0416666666666665,,,,,,,,cff0a5e0d0b6653af22b176e0d421b34da8bad66be7be2a43997740291d81423
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0007,7,48,2555.2992938031584,18.752499999999998,0.5416666666666667,1.5625,4.24,2.4166666666666665,,,,,,,,702d08418bd4b8c88b81106c6be2dc289d1edd92592ecc2f56946810dd95da0b
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0008,8,48,2563.4851422484685,20.002000000000013,0.5833333333333333,1.375,4.666666666666667,2.1666666666666665,,,,,,,,c13ae003719f0fddee1c3a92367de74e7558c370e2f45c060eb7a9d666ace4ae
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0009,9,48,2529.501070476367,19.600000000000023,0.6458333333333333,1.6041666666666667,4.233766233766234,2.5208333333333335,,,,,,,,761a105d1ddeeb5925c3f550a3adc3118c261cfa24951c0de0f43c97cf40acd8
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0010,10,48,2520.3123040638975,19.95999999999998,0.5833333333333333,1.5208333333333333,4.342465753424658,2.25,,,,,,,,e7cdafeae84447e16ddf0f85fb22a4f3d4579a952d26dc13ac686982b954a75a
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0011,11,48,2543.781658625227,19.420000000000016,0.5416666666666667,1.6666666666666667,4.1375,2.5416666666666665,,,,,,,,87cece767f1bae952ae05ba51b6b8724d8fa2315400088d128bf70699be48cd3
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0012,12,48,2571.043765923267,20.560000000000002,0.6041666666666667,1.4791666666666667,4.408450704225352,2.2708333333333335,,,,,,,,45f7dc297fbf94d56d4dc9492f701ba9f671b5f21072bef15144556f5d8b754a
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0013,13,48,2595.4833358072033,18.63250000000005,0.5833333333333333,1.5,4.305555555555555,2.2291666666666665,,,,,,,,b88c0e1fe0a91bc806935c11a27e8decc7e6c8d7f17b32238c6a73c333041bdc
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0014,14,48,2545.4366533300235,20.439999999999998,0.6041666666666667,1.5208333333333333,4.3561643835616435,2.3125,,,,,,,,2576b5fe66c8c1cdd7c253d9d778e5199b9c86a0e49efae3390c44774870e3d6
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0015,15,48,2573.1396572450913,14.732499999999959,0.5833333333333333,1.4583333333333333,4.457142857142857,2.1875,,,,,,,,184bcc08a3a4b4ef8a3033b30bacdfcf17bddc60b516c0b66ecc57b5284f63ec
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0016,16,48,2579.3632896113736,12.305000000000007,0.5833333333333333,1.5416666666666667,4.297297297297297,2.4583333333333335,,,,,,,,4ad447e52054754f7aeb37170d85a7b501c4648d9a421550767e4065f351ff1b
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0017,17,48,2526.2378537336263,20.680000000000007,0.625,1.5416666666666667,4.391891891891892,2.4166666666666665,,,,,,,,38d3d79888149f97c00ee7eab232c2615bbe9ed94c48da9ae2d7a95844c64d9c
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0018,18,48,2559.3891401363467,15.743874999999766,0.5833333333333333,1.4166666666666667,4.617647058823529,2.2083333333333335,,,,,,,,9eaadab14e072b170bb056fcd9c97c187f807042f9b2ececfc6784e6e270a5fa
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0019,19,48,2577.355663684005,17.747500000000002,0.5416666666666667,1.4166666666666667,4.544117647058823,2.1458333333333335,,,,,,,,e206bc8275c08db5229a5c0015d838e3855158e2bd0e95911cef78c74b17d405
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0020,20,48,2526.1557594913324,19.997500000000002,0.5625,1.5416666666666667,4.324324324324325,2.3333333333333335,,,,,,,,4e0341e0ad533dca5d98a28bc5c42c76ff0feb9a0ee540a63a5c799924d56718
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0021,21,48,2548.8161773067986,20.703999999999933,0.5833333333333333,1.4791666666666667,4.436619718309859,2.3125,,,,,,,,31aab9ed67f1cbbb1a1369ac0feaf3bb547d70ce009390c3269fd506531f3f74
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0022,22,48,2499.6514986654565,20.859999999999957,0.5833333333333333,1.5416666666666667,4.405405405405405,2.3541666666666665,,,,,,,,74a4241314c66d4ca941e5f61aba345aba2cb971d0947b347c47ccb9971a3138
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0023,23,48,2458.4922772952395,19.23249999999996,0.5833333333333333,1.6458333333333333,4.265822784810126,2.4791666666666665,,,,,,,,85ae7a6340b5916a8bf93a8b04b0de257acb4f5f8a5dd1c31b595e3fc24b7093
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0024,24,48,2534.4881749093893,20.379999999999995,0.5208333333333333,1.625,4.269230769230769,2.3541666666666665,,,,,,,,2093e82ad64cd9050db1cfab8b64f54ef132383f1a45f824a884927884504c70
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0025,25,48,2537.5077131953476,20.761,0.5416666666666667,1.6666666666666667,4.05,2.4375,,,,,,,,568316f5a0db7d449dcdd6cb745490acccf67b7f10c28ea2f6a633ff51ab4343
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0026,26,48,2509.797228785396,16.202499999999986,0.625,1.5,4.430555555555555,2.4375,,,,,,,,39bcf06570bd0a6a45f518cf98f17e5708a163dd357a1e5547fafe0af99da058
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0027,27,48,2623.2929876044977,20.262999999999955,0.5833333333333333,1.3958333333333333,4.567164179104478,2.1666666666666665,,,,,,,,85dc7e98eb1e4c97242b0de6fc3444a6c7085c18047a848e7594e7dcf36174ac
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0028,28,48,2579.600561884625,20.379999999999995,0.5625,1.4375,4.449275362318841,2.0833333333333335,,,,,,,,efa7b444403217857cefc0dfc1cd9f0c1c5fce3cd34f99f9ab0455383670d491
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/physical-verifier-slot-cost/upper,seed-0029,29,48,2542.191182487507,18.010000000000048,0.5208333333333333,1.5208333333333333,4.4520547945205475,2.3125,,,,,,,,644637d63fdf4d6bb6f78e1cd49a8611f94b2b62c70f69d9508e77aabb0a5a3e
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0000,0,48,2980.0749064705287,14.28400000000002,0.47916666666666663,1.5208333333333333,4.191780821917808,2.3125,,,,,,,,762e37e8dae95949ea3742c66c9447078c4261eb293bb56e1429c6a49edf66c1
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0001,1,48,2903.118323135668,14.336200000000032,0.5208333333333333,1.5833333333333333,4.118421052631579,2.4791666666666665,,,,,,,,f4ff9cd07bb8a60640cebd2f4c84829499834d4680d8b82f5e17f1f37a627a95
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0002,2,48,2971.3096595815327,12.16764999999989,0.45833333333333337,1.6041666666666667,4.103896103896104,2.2291666666666665,,,,,,,,27ab263d21b52d50c0a603ce06654fce7a8680f6a73f250e675b63c77d7e03ce
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0003,3,48,2947.780360520528,12.873624999999986,0.5,1.4791666666666667,4.535211267605634,2.3333333333333335,,,,,,,,194cd7f5e71720fac12e344ec861a631470133af55a9e38a36ce9a56f6ec49bf
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0004,4,48,2936.710025248817,13.996000000000038,0.45833333333333337,1.4583333333333333,4.414285714285715,2.25,,,,,,,,74205afd6f16317880493993382d697230518193997758d24649f176aa1ea7b7
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0005,5,48,2885.9095306900026,13.633000000000038,0.5,1.625,4.1923076923076925,2.4583333333333335,,,,,,,,423b140deb1f263a518af8a7d452458083ece22b35aa6ad34f307b72da7bac51
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0006,6,48,2946.0391720686653,14.427999999999997,0.5416666666666667,1.4791666666666667,4.352112676056338,2.1666666666666665,,,,,,,,053728f0c8454369d9b3e2c939d99efa2d1983636bfaadc526e1bcab384383b2
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0007,7,48,2932.2839716392778,13.334499999999991,0.5,1.6041666666666667,4.12987012987013,2.4583333333333335,,,,,,,,15ddad9599eb877b7520e58af26b5b24caeb663e7e121a02ae0a9c9d8e4f135b
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0008,8,48,2952.7876156782836,14.260599999999984,0.45833333333333337,1.5,4.277777777777778,2.3333333333333335,,,,,,,,a7cbf3c63bb98ae9e44ef0d3bf95a83e5fc74681587e030b290b936ca2887510
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0009,9,48,2910.912575985984,14.025999999999984,0.5208333333333333,1.5625,4.346666666666667,2.4791666666666665,,,,,,,,b69cb9496df104f7556fb41fb2eaec90db36c753a1322613b1f04334c4cee8cf
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0010,10,48,2902.270497459613,14.24799999999999,0.45833333333333337,1.5416666666666667,4.283783783783784,2.375,,,,,,,,fd1a3b6e0c75371f48eac5113df87d626fb46af1a491dd70075a92ae95b09060
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0011,11,48,2927.5441784661375,14.140000000000043,0.4375,1.5416666666666667,4.472972972972973,2.4166666666666665,,,,,,,,5f3f0ab924b41d88da8fd291ac953c5baf9c338b233ac49e47028a876940f882
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0012,12,48,2952.654101485808,14.427999999999997,0.5208333333333333,1.5625,4.173333333333333,2.3541666666666665,,,,,,,,7a95964b040d5cf9320c24d9666e5e5d70d8b66a649be6f94c4cd48deb06cb0a
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0013,13,48,2977.1567858437343,13.29849999999999,0.47916666666666663,1.5,4.305555555555555,2.3125,,,,,,,,71ce7338d51555a7eefced24ccefb668267f482f1e7dc79a215dd0a911f29b29
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0014,14,48,2914.8808507191357,14.392000000000024,0.5,1.5208333333333333,4.3561643835616435,2.3541666666666665,,,,,,,,c7094c95f5f62d29ca65ca8b87e50941ecd613f293eb47c4f6f2cd8ee8ad6bff
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0015,15,48,2952.7461494309578,10.658500000000004,0.45833333333333337,1.5,4.333333333333333,2.25,,,,,,,,1e13e5ecc23e2c5a7d11385abdd2d4b7ab4a58e6ee9bea9ce56f031b49ed06b3
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0016,16,48,2958.6448606581494,9.028999999999996,0.47916666666666663,1.5416666666666667,4.297297297297297,2.4791666666666665,,,,,,,,ba6cb89dea3404c057ec834c0778ce28067881f48df86ca4c9a8e945636ee108
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0017,17,48,2915.445491866511,14.463999999999999,0.5416666666666667,1.5208333333333333,4.4520547945205475,2.4375,,,,,,,,60e8c22907e7380d8def2a2189dacedeedd6f4a3985e9dacbad4b28127f6edc7
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0018,18,48,2941.829885054526,11.35697499999987,0.5416666666666667,1.4583333333333333,4.485714285714286,2.25,,,,,,,,f58697207f3db109b53afe5c44857dee663d5028c740111b10654063adb0cadc
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0019,19,48,2952.4460620077766,12.665500000000009,0.5,1.4791666666666667,4.352112676056338,2.2708333333333335,,,,,,,,f242a0b752fc3786be07526b10b5596d7a2b6cbe5941289331b62e5eab934d3f
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0020,20,48,2915.672070644223,14.039500000000032,0.4375,1.625,4.102564102564102,2.5,,,,,,,,fd315557306540f5d41266e63f92012d2b8454cde91f1277e2808f03a82deaf1
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0021,21,48,2937.1920307582495,14.4712,0.47916666666666663,1.4791666666666667,4.436619718309859,2.2708333333333335,,,,,,,,5f649c906f6b9acf6cbe5909ca35211766d450b400aedc3dc35f95faa1a88b91
1,synthetic-cpu-decoder-model,SYNTHETIC CPU MODEL / NOT A GPU MEASUREMENT,decoder-policy,decoder/recovery-latency/lower,seed-0022,22,48,2871.813574325197,14.518000000000029,0.5833333333333333,1.5625,4.346666666666667,2.4375,,,,,,,,45ab63088c48f8a7434f78f5605aeefbab5a41aa30565c3b60062e3859d7193c
